ENSSHAT00000001809.2	ENSSHAG00000001593.2	FOXA1
ENSSHAT00000036278.1	ENSSHAG00000001593.2	FOXA1
ENSSHAT00000041432.1	ENSSHAG00000001593.2	FOXA1
ENSSHAT00000026363.1	ENSSHAG00000001593.2	FOXA1
ENSSHAT00000025770.1	ENSSHAG00000027373.1	PTPN4
ENSSHAT00000044236.1	ENSSHAG00000027373.1	PTPN4
ENSSHAT00000016987.2	ENSSHAG00000027373.1	PTPN4
ENSSHAT00000034785.1	ENSSHAG00000026243.1	NA
ENSSHAT00000009670.2	ENSSHAG00000008294.2	EPC2
ENSSHAT00000047429.1	ENSSHAG00000008294.2	EPC2
ENSSHAT00000038175.1	ENSSHAG00000010600.2	BCCIP
ENSSHAT00000012474.2	ENSSHAG00000010600.2	BCCIP
ENSSHAT00000012268.2	ENSSHAG00000010428.2	YJU2
ENSSHAT00000038872.1	ENSSHAG00000025634.1	CSTB
ENSSHAT00000022311.2	ENSSHAG00000018730.2	VEPH1
ENSSHAT00000022310.2	ENSSHAG00000018730.2	VEPH1
ENSSHAT00000021449.2	ENSSHAG00000018035.2	PI4K2A
ENSSHAT00000043302.1	ENSSHAG00000026724.1	NA
ENSSHAT00000047558.1	ENSSHAG00000024917.1	NA
ENSSHAT00000008163.2	ENSSHAG00000007024.2	CPSF3
ENSSHAT00000037784.1	ENSSHAG00000007024.2	CPSF3
ENSSHAT00000046927.1	ENSSHAG00000031184.1	NA
ENSSHAT00000036884.1	ENSSHAG00000017210.2	FEZ1
ENSSHAT00000024166.1	ENSSHAG00000017210.2	FEZ1
ENSSHAT00000020453.2	ENSSHAG00000017210.2	FEZ1
ENSSHAT00000038913.1	ENSSHAG00000027537.1	NA
ENSSHAT00000018350.2	ENSSHAG00000015451.2	TPCN1
ENSSHAT00000037017.1	ENSSHAG00000015451.2	TPCN1
ENSSHAT00000039945.1	ENSSHAG00000015451.2	TPCN1
ENSSHAT00000012455.2	ENSSHAG00000010585.2	TELO2
ENSSHAT00000046883.1	ENSSHAG00000021027.1	AVPI1
ENSSHAT00000037507.1	ENSSHAG00000032216.1	PTX3
ENSSHAT00000041541.1	ENSSHAG00000003026.2	SLC8A1
ENSSHAT00000041629.1	ENSSHAG00000003026.2	SLC8A1
ENSSHAT00000046394.1	ENSSHAG00000003026.2	SLC8A1
ENSSHAT00000050710.1	ENSSHAG00000003026.2	SLC8A1
ENSSHAT00000003480.2	ENSSHAG00000003026.2	SLC8A1
ENSSHAT00000037758.1	ENSSHAG00000003026.2	SLC8A1
ENSSHAT00000038427.1	ENSSHAG00000008705.2	FOXH1
ENSSHAT00000010155.2	ENSSHAG00000008705.2	FOXH1
ENSSHAT00000051964.1	ENSSHAG00000029237.1	NA
ENSSHAT00000026236.1	ENSSHAG00000029237.1	NA
ENSSHAT00000049341.1	ENSSHAG00000029237.1	NA
ENSSHAT00000025961.1	ENSSHAG00000029237.1	NA
ENSSHAT00000033507.1	ENSSHAG00000029237.1	NA
ENSSHAT00000025714.1	ENSSHAG00000025817.1	NA
ENSSHAT00000014689.2	ENSSHAG00000012436.2	SLC12A3
ENSSHAT00000016626.2	ENSSHAG00000014028.2	ITGA4
ENSSHAT00000041803.1	ENSSHAG00000014028.2	ITGA4
ENSSHAT00000021266.2	ENSSHAG00000017888.2	PDXK
ENSSHAT00000042674.1	ENSSHAG00000027063.1	NA
ENSSHAT00000007885.2	ENSSHAG00000006790.2	IAH1
ENSSHAT00000040259.1	ENSSHAG00000024740.1	RGS10
ENSSHAT00000028468.1	ENSSHAG00000024740.1	RGS10
ENSSHAT00000010565.2	ENSSHAG00000009039.2	GLRA2
ENSSHAT00000050922.1	ENSSHAG00000009039.2	GLRA2
ENSSHAT00000048431.1	ENSSHAG00000030010.1	MARVELD1
ENSSHAT00000032656.1	ENSSHAG00000027331.1	NA
ENSSHAT00000012003.2	ENSSHAG00000010216.2	ANKRD24
ENSSHAT00000047154.1	ENSSHAG00000018256.2	TTI1
ENSSHAT00000021727.2	ENSSHAG00000018256.2	TTI1
ENSSHAT00000021726.2	ENSSHAG00000018256.2	TTI1
ENSSHAT00000044378.1	ENSSHAG00000018256.2	TTI1
ENSSHAT00000005871.2	ENSSHAG00000005077.2	LMO7
ENSSHAT00000005872.2	ENSSHAG00000005077.2	LMO7
ENSSHAT00000034656.1	ENSSHAG00000005077.2	LMO7
ENSSHAT00000047441.1	ENSSHAG00000005077.2	LMO7
ENSSHAT00000043866.1	ENSSHAG00000005077.2	LMO7
ENSSHAT00000039473.1	ENSSHAG00000005077.2	LMO7
ENSSHAT00000025452.1	ENSSHAG00000005077.2	LMO7
ENSSHAT00000003971.2	ENSSHAG00000003463.2	SSTR1
ENSSHAT00000046251.1	ENSSHAG00000026116.1	UBE2E3
ENSSHAT00000036810.1	ENSSHAG00000022819.1	NA
ENSSHAT00000012714.2	ENSSHAG00000010791.2	IFT140
ENSSHAT00000044948.1	ENSSHAG00000025260.1	NA
ENSSHAT00000027929.1	ENSSHAG00000025260.1	NA
ENSSHAT00000048189.1	ENSSHAG00000015612.2	NA
ENSSHAT00000051579.1	ENSSHAG00000015612.2	NA
ENSSHAT00000018546.2	ENSSHAG00000015612.2	NA
ENSSHAT00000020971.2	ENSSHAG00000017643.2	NUP155
ENSSHAT00000020970.2	ENSSHAG00000017643.2	NUP155
ENSSHAT00000052939.1	ENSSHAG00000011752.2	NA
ENSSHAT00000013856.2	ENSSHAG00000011752.2	NA
ENSSHAT00000030759.1	ENSSHAG00000026522.1	GEMIN8
ENSSHAT00000025270.1	ENSSHAG00000027218.1	NA
ENSSHAT00000016850.2	ENSSHAG00000014214.2	MYZAP
ENSSHAT00000016849.2	ENSSHAG00000014214.2	MYZAP
ENSSHAT00000012521.2	ENSSHAG00000010635.2	DHX32
ENSSHAT00000045099.1	ENSSHAG00000010635.2	DHX32
ENSSHAT00000010032.2	ENSSHAG00000008609.2	KIFC2
ENSSHAT00000026806.1	ENSSHAG00000008609.2	KIFC2
ENSSHAT00000051978.1	ENSSHAG00000024019.1	NA
ENSSHAT00000007369.2	ENSSHAG00000006354.2	ADAM17
ENSSHAT00000048506.1	ENSSHAG00000006354.2	ADAM17
ENSSHAT00000015085.2	ENSSHAG00000012764.2	HERPUD1
ENSSHAT00000043417.1	ENSSHAG00000012764.2	HERPUD1
ENSSHAT00000050427.1	ENSSHAG00000012960.2	TPP2
ENSSHAT00000015322.2	ENSSHAG00000012960.2	TPP2
ENSSHAT00000041324.1	ENSSHAG00000012960.2	TPP2
ENSSHAT00000041441.1	ENSSHAG00000012960.2	TPP2
ENSSHAT00000042395.1	ENSSHAG00000003650.2	SYNE2
ENSSHAT00000004184.2	ENSSHAG00000003650.2	SYNE2
ENSSHAT00000004183.2	ENSSHAG00000003650.2	SYNE2
ENSSHAT00000032975.1	ENSSHAG00000027884.1	MTFR1
ENSSHAT00000028396.1	ENSSHAG00000027884.1	MTFR1
ENSSHAT00000042901.1	ENSSHAG00000027884.1	MTFR1
ENSSHAT00000035307.1	ENSSHAG00000027884.1	MTFR1
ENSSHAT00000028357.1	ENSSHAG00000014688.2	XRCC5
ENSSHAT00000017423.2	ENSSHAG00000014688.2	XRCC5
ENSSHAT00000017422.2	ENSSHAG00000014688.2	XRCC5
ENSSHAT00000036999.1	ENSSHAG00000008447.2	NA
ENSSHAT00000049805.1	ENSSHAG00000008447.2	NA
ENSSHAT00000027132.1	ENSSHAG00000008447.2	NA
ENSSHAT00000009848.2	ENSSHAG00000008447.2	NA
ENSSHAT00000052225.1	ENSSHAG00000015688.2	BABAM2
ENSSHAT00000033587.1	ENSSHAG00000015688.2	BABAM2
ENSSHAT00000024766.1	ENSSHAG00000015688.2	BABAM2
ENSSHAT00000018631.2	ENSSHAG00000015688.2	BABAM2
ENSSHAT00000048193.1	ENSSHAG00000031633.1	G2E3
ENSSHAT00000051267.1	ENSSHAG00000031633.1	G2E3
ENSSHAT00000046163.1	ENSSHAG00000031633.1	G2E3
ENSSHAT00000020071.2	ENSSHAG00000016900.2	PKNOX2
ENSSHAT00000036609.1	ENSSHAG00000016900.2	PKNOX2
ENSSHAT00000046120.1	ENSSHAG00000010332.2	KIF5C
ENSSHAT00000012148.2	ENSSHAG00000010332.2	KIF5C
ENSSHAT00000016967.2	ENSSHAG00000014311.2	TDRD1
ENSSHAT00000016965.2	ENSSHAG00000014311.2	TDRD1
ENSSHAT00000028106.1	ENSSHAG00000014311.2	TDRD1
ENSSHAT00000016966.2	ENSSHAG00000014311.2	TDRD1
ENSSHAT00000040519.1	ENSSHAG00000021375.1	NA
ENSSHAT00000014454.2	ENSSHAG00000012246.2	MAMDC2
ENSSHAT00000037897.1	ENSSHAG00000012246.2	MAMDC2
ENSSHAT00000014453.2	ENSSHAG00000012246.2	MAMDC2
ENSSHAT00000031021.1	ENSSHAG00000017789.2	RRP1B
ENSSHAT00000035155.1	ENSSHAG00000017789.2	RRP1B
ENSSHAT00000021149.2	ENSSHAG00000017789.2	RRP1B
ENSSHAT00000012887.2	ENSSHAG00000010939.2	TMEM204
ENSSHAT00000029383.1	ENSSHAG00000021099.1	CRKL
ENSSHAT00000052605.1	ENSSHAG00000026338.1	RBKS
ENSSHAT00000015271.2	ENSSHAG00000012921.2	CETP
ENSSHAT00000035999.1	ENSSHAG00000028293.1	KCTD12
ENSSHAT00000031463.1	ENSSHAG00000026525.1	METTL21C
ENSSHAT00000042004.1	ENSSHAG00000021746.1	RSRC1
ENSSHAT00000044838.1	ENSSHAG00000022486.1	NA
ENSSHAT00000018368.2	ENSSHAG00000015467.2	ARMC1
ENSSHAT00000039294.1	ENSSHAG00000006243.2	FKBP9
ENSSHAT00000049723.1	ENSSHAG00000006243.2	FKBP9
ENSSHAT00000007247.2	ENSSHAG00000006243.2	FKBP9
ENSSHAT00000035717.1	ENSSHAG00000006243.2	FKBP9
ENSSHAT00000047546.1	ENSSHAG00000006243.2	FKBP9
ENSSHAT00000019700.2	ENSSHAG00000016596.2	CWC22
ENSSHAT00000038105.1	ENSSHAG00000013954.2	POLR2M
ENSSHAT00000016536.2	ENSSHAG00000013954.2	POLR2M
ENSSHAT00000028256.1	ENSSHAG00000029137.1	NA
ENSSHAT00000034991.1	ENSSHAG00000016994.2	MEF2A
ENSSHAT00000046277.1	ENSSHAG00000016994.2	MEF2A
ENSSHAT00000026479.1	ENSSHAG00000016994.2	MEF2A
ENSSHAT00000020191.2	ENSSHAG00000016994.2	MEF2A
ENSSHAT00000052990.1	ENSSHAG00000016994.2	MEF2A
ENSSHAT00000003233.2	ENSSHAG00000002822.2	SEC23A
ENSSHAT00000003232.2	ENSSHAG00000002822.2	SEC23A
ENSSHAT00000035471.1	ENSSHAG00000023553.1	NA
ENSSHAT00000019066.2	ENSSHAG00000016053.2	NA
ENSSHAT00000036238.1	ENSSHAG00000028030.1	ACOD1
ENSSHAT00000030113.1	ENSSHAG00000022025.1	MRPL33
ENSSHAT00000041817.1	ENSSHAG00000014687.2	NA
ENSSHAT00000017421.2	ENSSHAG00000014687.2	NA
ENSSHAT00000036615.1	ENSSHAG00000027258.1	YWHAQ
ENSSHAT00000024292.1	ENSSHAG00000027258.1	YWHAQ
ENSSHAT00000012964.2	ENSSHAG00000011001.2	NA
ENSSHAT00000025566.1	ENSSHAG00000011001.2	NA
ENSSHAT00000045180.1	ENSSHAG00000025575.1	NA
ENSSHAT00000029589.1	ENSSHAG00000011252.2	FANK1
ENSSHAT00000013269.2	ENSSHAG00000011252.2	FANK1
ENSSHAT00000048125.1	ENSSHAG00000011252.2	FANK1
ENSSHAT00000043953.1	ENSSHAG00000030066.1	NA
ENSSHAT00000038474.1	ENSSHAG00000030066.1	NA
ENSSHAT00000011150.2	ENSSHAG00000030066.1	NA
ENSSHAT00000014533.2	ENSSHAG00000012307.2	LYPD6B
ENSSHAT00000041734.1	ENSSHAG00000028005.1	NA
ENSSHAT00000018036.2	ENSSHAG00000015186.2	NA
ENSSHAT00000027195.1	ENSSHAG00000025893.1	NT5C3A
ENSSHAT00000011693.2	ENSSHAG00000009965.2	SIRT6
ENSSHAT00000024365.1	ENSSHAG00000009965.2	SIRT6
ENSSHAT00000050808.1	ENSSHAG00000009965.2	SIRT6
ENSSHAT00000018202.2	ENSSHAG00000015328.2	NA
ENSSHAT00000043971.1	ENSSHAG00000015328.2	NA
ENSSHAT00000030532.1	ENSSHAG00000017235.2	NA
ENSSHAT00000020484.2	ENSSHAG00000017235.2	NA
ENSSHAT00000020483.2	ENSSHAG00000017235.2	NA
ENSSHAT00000017569.2	ENSSHAG00000014807.2	SLC4A1AP
ENSSHAT00000008744.2	ENSSHAG00000007513.2	NA
ENSSHAT00000017562.2	ENSSHAG00000014800.2	SCFD1
ENSSHAT00000038853.1	ENSSHAG00000014800.2	SCFD1
ENSSHAT00000020358.2	ENSSHAG00000017134.2	GDNF
ENSSHAT00000039439.1	ENSSHAG00000026038.1	NA
ENSSHAT00000024709.1	ENSSHAG00000026038.1	NA
ENSSHAT00000025623.1	ENSSHAG00000026038.1	NA
ENSSHAT00000042104.1	ENSSHAG00000024101.1	NA
ENSSHAT00000027374.1	ENSSHAG00000024101.1	NA
ENSSHAT00000050956.1	ENSSHAG00000014016.2	VWA2
ENSSHAT00000046412.1	ENSSHAG00000014016.2	VWA2
ENSSHAT00000016613.2	ENSSHAG00000014016.2	VWA2
ENSSHAT00000043589.1	ENSSHAG00000023221.1	GEMIN2
ENSSHAT00000009529.2	ENSSHAG00000008174.2	ESR2
ENSSHAT00000041425.1	ENSSHAG00000020524.1	BHLHE22
ENSSHAT00000020792.2	ENSSHAG00000017494.2	SIK1
ENSSHAT00000020791.2	ENSSHAG00000017494.2	SIK1
ENSSHAT00000033893.1	ENSSHAG00000021829.1	RPRD1B
ENSSHAT00000040846.1	ENSSHAG00000021829.1	RPRD1B
ENSSHAT00000047781.1	ENSSHAG00000021829.1	RPRD1B
ENSSHAT00000021776.2	ENSSHAG00000021829.1	RPRD1B
ENSSHAT00000018124.2	ENSSHAG00000015261.2	CLN5
ENSSHAT00000017823.2	ENSSHAG00000015010.2	NA
ENSSHAT00000021190.2	ENSSHAG00000017825.2	MLF1
ENSSHAT00000025414.1	ENSSHAG00000017825.2	MLF1
ENSSHAT00000031146.1	ENSSHAG00000028690.1	NA
ENSSHAT00000048596.1	ENSSHAG00000011901.2	SMC5
ENSSHAT00000014032.2	ENSSHAG00000011901.2	SMC5
ENSSHAT00000016160.2	ENSSHAG00000013649.2	PKDCC
ENSSHAT00000038691.1	ENSSHAG00000013649.2	PKDCC
ENSSHAT00000014777.2	ENSSHAG00000012508.2	TIAL1
ENSSHAT00000039545.1	ENSSHAG00000012508.2	TIAL1
ENSSHAT00000027071.1	ENSSHAG00000012508.2	TIAL1
ENSSHAT00000040376.1	ENSSHAG00000012508.2	TIAL1
ENSSHAT00000043286.1	ENSSHAG00000012508.2	TIAL1
ENSSHAT00000051732.1	ENSSHAG00000012508.2	TIAL1
ENSSHAT00000014778.2	ENSSHAG00000012508.2	TIAL1
ENSSHAT00000014418.2	ENSSHAG00000012217.2	ALDH1A2
ENSSHAT00000014419.2	ENSSHAG00000012217.2	ALDH1A2
ENSSHAT00000014290.2	ENSSHAG00000012114.2	CRAMP1
ENSSHAT00000014289.2	ENSSHAG00000012114.2	CRAMP1
ENSSHAT00000044145.1	ENSSHAG00000015680.2	CFAP221
ENSSHAT00000018622.2	ENSSHAG00000015680.2	CFAP221
ENSSHAT00000042535.1	ENSSHAG00000015680.2	CFAP221
ENSSHAT00000043828.1	ENSSHAG00000025977.1	CPEB4
ENSSHAT00000047762.1	ENSSHAG00000025977.1	CPEB4
ENSSHAT00000025278.1	ENSSHAG00000025977.1	CPEB4
ENSSHAT00000034988.1	ENSSHAG00000025977.1	CPEB4
ENSSHAT00000050320.1	ENSSHAG00000025977.1	CPEB4
ENSSHAT00000036103.1	ENSSHAG00000025977.1	CPEB4
ENSSHAT00000035483.1	ENSSHAG00000008668.2	KDM4C
ENSSHAT00000042078.1	ENSSHAG00000008668.2	KDM4C
ENSSHAT00000042477.1	ENSSHAG00000008668.2	KDM4C
ENSSHAT00000028433.1	ENSSHAG00000008668.2	KDM4C
ENSSHAT00000010108.2	ENSSHAG00000008668.2	KDM4C
ENSSHAT00000032038.1	ENSSHAG00000008668.2	KDM4C
ENSSHAT00000044650.1	ENSSHAG00000029553.1	GPM6B
ENSSHAT00000003292.2	ENSSHAG00000029553.1	GPM6B
ENSSHAT00000038050.1	ENSSHAG00000029553.1	GPM6B
ENSSHAT00000041436.1	ENSSHAG00000029553.1	GPM6B
ENSSHAT00000021338.2	ENSSHAG00000017946.2	ZFYVE27
ENSSHAT00000052358.1	ENSSHAG00000017946.2	ZFYVE27
ENSSHAT00000034736.1	ENSSHAG00000017946.2	ZFYVE27
ENSSHAT00000024382.1	ENSSHAG00000017946.2	ZFYVE27
ENSSHAT00000040078.1	ENSSHAG00000017946.2	ZFYVE27
ENSSHAT00000027583.1	ENSSHAG00000017946.2	ZFYVE27
ENSSHAT00000036839.1	ENSSHAG00000017933.2	HERC1
ENSSHAT00000051875.1	ENSSHAG00000017933.2	HERC1
ENSSHAT00000037525.1	ENSSHAG00000017933.2	HERC1
ENSSHAT00000029958.1	ENSSHAG00000017933.2	HERC1
ENSSHAT00000021324.2	ENSSHAG00000017933.2	HERC1
ENSSHAT00000037048.1	ENSSHAG00000017933.2	HERC1
ENSSHAT00000011506.2	ENSSHAG00000009809.2	TBC1D9B
ENSSHAT00000031847.1	ENSSHAG00000009809.2	TBC1D9B
ENSSHAT00000049106.1	ENSSHAG00000009809.2	TBC1D9B
ENSSHAT00000011505.2	ENSSHAG00000009809.2	TBC1D9B
ENSSHAT00000029324.1	ENSSHAG00000027932.1	NA
ENSSHAT00000048051.1	ENSSHAG00000027932.1	NA
ENSSHAT00000034166.1	ENSSHAG00000027932.1	NA
ENSSHAT00000049672.1	ENSSHAG00000027932.1	NA
ENSSHAT00000029081.1	ENSSHAG00000008894.2	NA
ENSSHAT00000010390.2	ENSSHAG00000008894.2	NA
ENSSHAT00000026161.1	ENSSHAG00000008894.2	NA
ENSSHAT00000010389.2	ENSSHAG00000008894.2	NA
ENSSHAT00000022476.2	ENSSHAG00000018872.2	BAZ2B
ENSSHAT00000034737.1	ENSSHAG00000018872.2	BAZ2B
ENSSHAT00000035231.1	ENSSHAG00000018872.2	BAZ2B
ENSSHAT00000033532.1	ENSSHAG00000018872.2	BAZ2B
ENSSHAT00000046153.1	ENSSHAG00000018872.2	BAZ2B
ENSSHAT00000048124.1	ENSSHAG00000018872.2	BAZ2B
ENSSHAT00000047606.1	ENSSHAG00000018872.2	BAZ2B
ENSSHAT00000036334.1	ENSSHAG00000018872.2	BAZ2B
ENSSHAT00000030654.1	ENSSHAG00000018872.2	BAZ2B
ENSSHAT00000025966.1	ENSSHAG00000018872.2	BAZ2B
ENSSHAT00000033876.1	ENSSHAG00000028289.1	OCA2
ENSSHAT00000032082.1	ENSSHAG00000028289.1	OCA2
ENSSHAT00000028263.1	ENSSHAG00000028289.1	OCA2
ENSSHAT00000041122.1	ENSSHAG00000028289.1	OCA2
ENSSHAT00000044160.1	ENSSHAG00000028289.1	OCA2
ENSSHAT00000036226.1	ENSSHAG00000010568.2	ZC3H13
ENSSHAT00000052721.1	ENSSHAG00000010568.2	ZC3H13
ENSSHAT00000033262.1	ENSSHAG00000010568.2	ZC3H13
ENSSHAT00000043592.1	ENSSHAG00000010568.2	ZC3H13
ENSSHAT00000037322.1	ENSSHAG00000010568.2	ZC3H13
ENSSHAT00000012435.2	ENSSHAG00000010568.2	ZC3H13
ENSSHAT00000050746.1	ENSSHAG00000008417.2	DDX10
ENSSHAT00000051900.1	ENSSHAG00000008417.2	DDX10
ENSSHAT00000039195.1	ENSSHAG00000008417.2	DDX10
ENSSHAT00000047646.1	ENSSHAG00000008417.2	DDX10
ENSSHAT00000029690.1	ENSSHAG00000008417.2	DDX10
ENSSHAT00000009812.2	ENSSHAG00000008417.2	DDX10
ENSSHAT00000036857.1	ENSSHAG00000013094.2	NA
ENSSHAT00000015490.2	ENSSHAG00000013094.2	NA
ENSSHAT00000045339.1	ENSSHAG00000013094.2	NA
ENSSHAT00000041081.1	ENSSHAG00000013094.2	NA
ENSSHAT00000015489.2	ENSSHAG00000013094.2	NA
ENSSHAT00000041439.1	ENSSHAG00000005625.2	NCOR2
ENSSHAT00000034713.1	ENSSHAG00000005625.2	NCOR2
ENSSHAT00000028521.1	ENSSHAG00000005625.2	NCOR2
ENSSHAT00000029584.1	ENSSHAG00000005625.2	NCOR2
ENSSHAT00000043849.1	ENSSHAG00000005625.2	NCOR2
ENSSHAT00000047283.1	ENSSHAG00000005625.2	NCOR2
ENSSHAT00000042432.1	ENSSHAG00000005625.2	NCOR2
ENSSHAT00000006518.2	ENSSHAG00000005625.2	NCOR2
ENSSHAT00000048041.1	ENSSHAG00000008177.2	CDH23
ENSSHAT00000009532.2	ENSSHAG00000008177.2	CDH23
ENSSHAT00000031162.1	ENSSHAG00000008177.2	CDH23
ENSSHAT00000028589.1	ENSSHAG00000008177.2	CDH23
ENSSHAT00000028493.1	ENSSHAG00000008177.2	CDH23
ENSSHAT00000035408.1	ENSSHAG00000008177.2	CDH23
ENSSHAT00000052744.1	ENSSHAG00000003551.2	NA
ENSSHAT00000045686.1	ENSSHAG00000003551.2	NA
ENSSHAT00000004068.2	ENSSHAG00000003551.2	NA
ENSSHAT00000047767.1	ENSSHAG00000003551.2	NA
ENSSHAT00000034959.1	ENSSHAG00000003551.2	NA
ENSSHAT00000044371.1	ENSSHAG00000003551.2	NA
ENSSHAT00000043205.1	ENSSHAG00000003551.2	NA
ENSSHAT00000036392.1	ENSSHAG00000003551.2	NA
ENSSHAT00000053011.1	ENSSHAG00000003551.2	NA
ENSSHAT00000017531.2	ENSSHAG00000014774.2	SUPT7L
ENSSHAT00000036672.1	ENSSHAG00000021673.1	NA
ENSSHAT00000032065.1	ENSSHAG00000020565.1	FBXL3
ENSSHAT00000013730.2	ENSSHAG00000011638.2	NA
ENSSHAT00000043065.1	ENSSHAG00000020915.1	NA
ENSSHAT00000017208.2	ENSSHAG00000014505.2	EGFLAM
ENSSHAT00000017207.2	ENSSHAG00000014505.2	EGFLAM
ENSSHAT00000020813.2	ENSSHAG00000017511.2	NA
ENSSHAT00000034250.1	ENSSHAG00000001155.2	TAF1B
ENSSHAT00000001309.2	ENSSHAG00000001155.2	TAF1B
ENSSHAT00000038753.1	ENSSHAG00000020536.1	C1D
ENSSHAT00000046601.1	ENSSHAG00000020536.1	C1D
ENSSHAT00000011582.2	ENSSHAG00000009874.2	CREB3L3
ENSSHAT00000000634.2	ENSSHAG00000000555.2	TMEM169
ENSSHAT00000030771.1	ENSSHAG00000023394.1	KLF9
ENSSHAT00000020958.2	ENSSHAG00000017635.2	HSF2BP
ENSSHAT00000014132.2	ENSSHAG00000011986.2	POGLUT2
ENSSHAT00000021890.2	ENSSHAG00000018388.2	NA
ENSSHAT00000010321.2	ENSSHAG00000008837.2	SIAH3
ENSSHAT00000006230.2	ENSSHAG00000005373.2	GLDC
ENSSHAT00000021125.2	ENSSHAG00000017772.2	GFM1
ENSSHAT00000008229.2	ENSSHAG00000007072.2	NA
ENSSHAT00000048811.1	ENSSHAG00000013771.2	SESTD1
ENSSHAT00000016314.2	ENSSHAG00000013771.2	SESTD1
ENSSHAT00000021312.2	ENSSHAG00000017924.2	SFRP5
ENSSHAT00000031547.1	ENSSHAG00000025384.1	SQSTM1
ENSSHAT00000027237.1	ENSSHAG00000025384.1	SQSTM1
ENSSHAT00000014214.2	ENSSHAG00000012049.2	BAG3
ENSSHAT00000001704.2	ENSSHAG00000001503.2	NA
ENSSHAT00000020646.2	ENSSHAG00000017366.2	CRYAA
ENSSHAT00000015911.2	ENSSHAG00000013447.2	AFAP1L2
ENSSHAT00000045390.1	ENSSHAG00000013447.2	AFAP1L2
ENSSHAT00000017363.2	ENSSHAG00000014638.2	GPN1
ENSSHAT00000050541.1	ENSSHAG00000022111.1	NA
ENSSHAT00000008670.2	ENSSHAG00000007449.2	DNAAF10
ENSSHAT00000015009.2	ENSSHAG00000012700.2	JPT2
ENSSHAT00000028249.1	ENSSHAG00000012700.2	JPT2
ENSSHAT00000001673.2	ENSSHAG00000001474.2	NA
ENSSHAT00000001672.2	ENSSHAG00000001474.2	NA
ENSSHAT00000019086.2	ENSSHAG00000016070.2	SCTR
ENSSHAT00000041205.1	ENSSHAG00000016070.2	SCTR
ENSSHAT00000040604.1	ENSSHAG00000030500.1	NA
ENSSHAT00000035485.1	ENSSHAG00000030500.1	NA
ENSSHAT00000047673.1	ENSSHAG00000030500.1	NA
ENSSHAT00000001589.2	ENSSHAG00000030500.1	NA
ENSSHAT00000040112.1	ENSSHAG00000030500.1	NA
ENSSHAT00000041248.1	ENSSHAG00000028683.1	S1PR2
ENSSHAT00000049609.1	ENSSHAG00000028683.1	S1PR2
ENSSHAT00000013820.2	ENSSHAG00000011719.2	BIVM
ENSSHAT00000043066.1	ENSSHAG00000022444.1	NA
ENSSHAT00000034501.1	ENSSHAG00000022444.1	NA
ENSSHAT00000047324.1	ENSSHAG00000022444.1	NA
ENSSHAT00000039326.1	ENSSHAG00000022444.1	NA
ENSSHAT00000029548.1	ENSSHAG00000022444.1	NA
ENSSHAT00000025610.1	ENSSHAG00000023262.1	LXN
ENSSHAT00000008621.2	ENSSHAG00000007407.2	BBS9
ENSSHAT00000043346.1	ENSSHAG00000007407.2	BBS9
ENSSHAT00000008620.2	ENSSHAG00000007407.2	BBS9
ENSSHAT00000051152.1	ENSSHAG00000020700.1	FBXL22
ENSSHAT00000009307.2	ENSSHAG00000007988.2	NA
ENSSHAT00000027974.1	ENSSHAG00000026386.1	MREG
ENSSHAT00000009948.2	ENSSHAG00000008539.2	MRPL4
ENSSHAT00000013494.2	ENSSHAG00000011444.2	AQP9
ENSSHAT00000013495.2	ENSSHAG00000011444.2	AQP9
ENSSHAT00000041089.1	ENSSHAG00000011444.2	AQP9
ENSSHAT00000051163.1	ENSSHAG00000024776.1	TMEM37
ENSSHAT00000030360.1	ENSSHAG00000029607.1	NA
ENSSHAT00000016830.2	ENSSHAG00000014197.2	LIFR
ENSSHAT00000046016.1	ENSSHAG00000008208.2	CBY2
ENSSHAT00000048616.1	ENSSHAG00000008208.2	CBY2
ENSSHAT00000009570.2	ENSSHAG00000008208.2	CBY2
ENSSHAT00000037232.1	ENSSHAG00000022812.1	NA
ENSSHAT00000029099.1	ENSSHAG00000022812.1	NA
ENSSHAT00000013673.2	ENSSHAG00000011592.2	ERCC5
ENSSHAT00000032049.1	ENSSHAG00000025059.1	NA
ENSSHAT00000029560.1	ENSSHAG00000031877.1	NA
ENSSHAT00000028985.1	ENSSHAG00000031877.1	NA
ENSSHAT00000018617.2	ENSSHAG00000015675.2	NA
ENSSHAT00000024360.1	ENSSHAG00000032156.1	NA
ENSSHAT00000022073.2	ENSSHAG00000018537.2	NA
ENSSHAT00000022074.2	ENSSHAG00000018537.2	NA
ENSSHAT00000016339.2	ENSSHAG00000013792.2	CPNE2
ENSSHAT00000030996.1	ENSSHAG00000032328.1	ICAM5
ENSSHAT00000007080.2	ENSSHAG00000006097.2	LIPC
ENSSHAT00000008337.2	ENSSHAG00000007164.2	NA
ENSSHAT00000045215.1	ENSSHAG00000017160.2	UCKL1
ENSSHAT00000020391.2	ENSSHAG00000017160.2	UCKL1
ENSSHAT00000025901.1	ENSSHAG00000017160.2	UCKL1
ENSSHAT00000012453.2	ENSSHAG00000010583.2	NA
ENSSHAT00000033462.1	ENSSHAG00000010583.2	NA
ENSSHAT00000037366.1	ENSSHAG00000026513.1	NA
ENSSHAT00000002617.2	ENSSHAG00000002291.2	GRHL1
